animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel,
26402,HAAAG1060717679,12,70,南投縣公立動物收容所,狗,F,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/28,2017/07/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/75d6d6c5-5775-478c-8cfa-b68514bb765a_org.JPG,,2017/12/28,南投縣南投市嶺興路36之1號,049-2225440,
26387,HAAAG1060717556,12,70,南投縣公立動物收容所,狗,F,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/07/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d0761b6c-07f4-4e07-aafe-5290dd02130d_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26400,HAAAG1060713131,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑白色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/07/13,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/6c7cbc05-ad94-417e-a99e-d886755f7cad_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26394,HAAAG1060712291,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/07/12,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/9c779dd9-4067-453a-826a-57fe8cf4f806_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26399,HAAAG1060711256,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/24,2017/07/11,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/658b87e3-bcd1-4f7d-9f35-94be91299684_org.JPG,,2018/01/24,南投縣南投市嶺興路36之1號,049-2225440,
26331,HAAAG1060612560,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,2017-11-23,2999-12-31,2017/11/23,2017/06/12,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/805a637c-a7d3-451a-814c-e9d20efb2f0f_org.JPG,,2017/11/23,南投縣南投市嶺興路36之1號,049-2225440,
26398,HAAAG1060612088,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/01,2017/06/12,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d1129357-1d98-462b-8be9-5f1cf1aea34b_org.JPG,,2017/12/01,南投縣南投市嶺興路36之1號,049-2225440,
26397,HAAAG1060608018,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/06/08,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/921c0aa4-d881-49c4-9ec7-55ffe670e670_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26408,HAAAG1060607265,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/06/07,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/5b2ea122-b567-4f0e-8ac9-8c21bd08b8e1_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26697,HAAAG1060515042,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑白色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/07,2017/08/15,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/7f00f7af-32b4-4fed-ae9a-a53975c17825_org.JPG,,2017/12/07,南投縣南投市嶺興路36之1號,049-2225440,
26715,HAAAG1060721187,12,70,南投縣公立動物收容所,狗,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/07,2017/07/21,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/6dc93e38-424c-424c-aba9-7a8b77b4328f_org.JPG,,2017/12/07,南投縣南投市嶺興路36之1號,049-2225440,
26409,HAAAG1060606059,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/04,2017/06/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/85c32c3a-0184-4670-9638-f3b8ddff99ff_org.JPG,,2017/12/04,南投縣南投市嶺興路36之1號,049-2225440,
26411,HAAAG1060605087,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/06/05,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/91bc8437-b5c4-44cb-93d6-56f31046980b_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26412,HAAAG1060602234,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/06/02,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/e1f6ce25-a468-45a5-8852-7aaf6dbcd9fd_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26355,HAAAG1060525008,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/05/25,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/195fd699-9874-4211-92d4-c9942f65a859_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26330,HAAAG1060504548,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,2017-11-23,2999-12-31,2017/11/23,2017/05/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/4c6e2cf7-95df-48fb-8c2f-22d03f2a7a2f_org.JPG,,2017/11/23,南投縣南投市嶺興路36之1號,049-2225440,
26332,HAAAG1060504545,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,2017-11-23,2999-12-31,2017/11/23,2017/05/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/87a83b62-dda3-42c0-aadb-438d426a327d_org.JPG,,2017/11/23,南投縣南投市嶺興路36之1號,049-2225440,
26422,HAAAG1060501179,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/05/01,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/eeaf896c-7bbe-40e9-bdba-fa6c8873e767_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26407,HAAAG1060419133,12,70,南投縣公立動物收容所,狗,F,MEDIUM,米色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/04/19,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/fd015664-8574-4482-8790-e8c4cdcc4d71_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26353,HAAAG1060419050,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/11/24,2017/04/19,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/690f6003-e5c7-4e0b-afc4-736561d5ef14_org.JPG,,2017/11/24,南投縣南投市嶺興路36之1號,049-2225440,
26406,HAAAG1060417263,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/04/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/3d9f66fa-7b66-48cb-9727-69f89ee1cfde_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26746,HAAAG1060223019,12,70,南投縣公立動物收容所,狗,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/02/23,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/3b65012f-7229-4879-b2de-61755bb225b0_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26742,HAAAG1060206262,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/02/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/24789da7-688b-492c-8f61-a93be0964e3c_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26734,HAAAG1060111123,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2017/01/11,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/3a0fee2e-49fe-4879-b75d-bb0b263cc31b_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26751,HAAAG1051230028,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/07,2016/12/30,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/e5db6d73-4559-485c-a21d-8bf8bf4bdb24_org.JPG,,2017/12/07,南投縣南投市嶺興路36之1號,049-2225440,
26758,HAAAG1051228011,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/12/28,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/0487a33e-db1d-4dee-b4b8-d59e9a398088_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26349,HAAAG1051226188,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/11/24,2016/12/26,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/f08b73f1-2941-4150-9a3c-d822b6b0450c_org.JPG,,2017/11/24,南投縣南投市嶺興路36之1號,049-2225440,
26403,HAAAG1051221281,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,,,,2999-12-31,2018/01/02,2016/12/21,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/0e3320c4-409f-4211-9560-66da71e3a325_org.JPG,,2018/01/02,南投縣南投市嶺興路36之1號,049-2225440,
26374,HAAAG1051130049,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,南投縣埔里鎮,,OPEN,,,2016-12-07,2999-12-31,2018/06/07,2016/11/30,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/8ccaacbb-8473-45d2-997d-ca83a53680e1_org.JPG,,2018/06/07,南投縣南投市嶺興路36之1號,049-2225440,
26347,HAAAG1051124092,12,70,南投縣公立動物收容所,狗,M,MEDIUM,灰色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/11/24,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/8c4a369c-7857-4d65-b991-09a90a1e1e1a_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26802,HAAAG1060717C,12,70,南投縣公立動物收容所,貓,F,SMALL,三花色,,T,F,,,OPEN,,,,2999-12-31,2018/01/24,2017/07/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/97e0406c-f90f-4a17-b63c-13c0c585333a_org.JPG,,2018/01/24,南投縣南投市嶺興路36之1號,049-2225440,
26785,HAAAG1060608282,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/06/08,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/00264938-040f-4644-8888-5aa080d60b10_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26787,HAAAG1060527117,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/05/27,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/9ebadef7-dbea-45c4-86bf-121fe95e83b3_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26791,HAAAG1060518153,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃虎斑色,ADULT,F,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/05/18,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/44c777cd-de78-42b3-b26b-d2cfebcf4c66_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26788,HAAAG1060421220,12,70,南投縣公立動物收容所,狗,M,BIG,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/04/21,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/e2ab4636-4b52-4a14-b68c-6754d1bfa112_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26789,HAAAG1060315175,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/03/15,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/5bf54b75-a4da-4d5a-a088-fb409e271b59_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26793,HAAAG1060306C2,12,70,南投縣公立動物收容所,貓,M,SMALL,黃白色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/19,2017/03/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/a079a796-b08a-4e9e-ade1-49378e53bd27_org.JPG,,2018/01/19,南投縣南投市嶺興路36之1號,049-2225440,
26800,HAAAG1060306C1,12,70,南投縣公立動物收容所,貓,M,SMALL,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/19,2017/03/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/93c26d91-8e70-4470-b861-2e8c8408c306_org.JPG,,2018/01/19,南投縣南投市嶺興路36之1號,049-2225440,
26790,HAAAG1060111002,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/01/11,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/6fc51216-0c8f-4c52-a10f-f9aa1658c393_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26783,HAAAG1060110062,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2017/01/10,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/ee2d3645-e038-459b-853d-466de841603d_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26784,HAAAG1051227292,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2016/12/27,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/80dc123c-4125-464e-9303-41138a786ace_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26799,HAAAG1051214C,12,70,南投縣公立動物收容所,貓,F,SMALL,三花色,,T,F,,,OPEN,,,,2999-12-31,2018/01/19,2016/12/14,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/06714ca9-f956-4b07-a1ef-70a9feb763de_org.JPG,,2018/01/19,南投縣南投市嶺興路36之1號,049-2225440,
26413,HAAAG1051103093,12,70,南投縣公立動物收容所,狗,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/11/03,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d3ffdb98-76c3-4c3f-a635-ad9552d251ed_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26352,HAAAG1051029115,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/11/24,2016/10/29,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/00adbfed-d8fb-4787-8877-f872778c3e8a_org.JPG,,2017/11/24,南投縣南投市嶺興路36之1號,049-2225440,
26351,HAAAG1051018089,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/11/24,2016/10/18,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/a9d64919-e72c-449a-8fd6-fee5a9f62f88_org.JPG,,2017/11/24,南投縣南投市嶺興路36之1號,049-2225440,
26333,HAAAG1051017078,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑白色,ADULT,T,F,,,OPEN,,,2017-11-23,2999-12-31,2017/11/23,2017/10/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d9209f29-a8e6-419e-9b84-f1d1965e437a_org.JPG,,2017/11/23,南投縣南投市嶺興路36之1號,049-2225440,
26350,HAAAG1051014298,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/11/24,2016/10/14,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/1ee504ae-826f-4988-acb8-220d61437cb9_org.JPG,,2017/11/24,南投縣南投市嶺興路36之1號,049-2225440,
26698,HAAAG1051004252,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/10/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/a1e70834-334b-437c-b70c-737a0f428f05_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26797,HAAAG1051003C,12,70,南投縣公立動物收容所,貓,F,SMALL,虎斑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/19,2016/10/03,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/f1032e3f-5042-4b97-adca-c963e6cd6931_org.JPG,,2018/01/19,南投縣南投市嶺興路36之1號,049-2225440,
26338,HAAAG1050929257,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/09/29,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/1cbe99f0-1ffc-4738-ad0c-be9eead3ad34_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26340,HAAAG1050926294,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/09/26,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/e72b93f1-cb3b-4b05-95fe-ff26c3d5b2c1_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26762,HAAAG1050907065,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2016/09/07,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/c2fa9ae0-ebff-4ac7-a5c5-ae2ca35f332c_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26386,HAAAG1050823273,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/27,2016/08/23,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/9cdc6d8a-0b6c-40e6-80f2-8f046f7b6073_org.JPG,,2017/12/27,南投縣南投市嶺興路36之1號,049-2225440,
26786,HAAAG1050810095,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/11,2016/08/10,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/71660e7e-3528-4e30-be2c-9c0c413650a7_org.JPG,,2017/12/11,南投縣南投市嶺興路36之1號,049-2225440,
26418,HAAAG1050810058,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/08/10,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/a2ee5dc1-ccbe-4047-9caa-9fcf0288c70d_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26737,HAAAG1050809142,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/08/09,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/f002224b-c989-4105-b1b4-4c6aa8fe0bf5_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26423,HAAAG1050809064,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/08/09,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/0991a9b5-6bc0-43ae-9819-4e661a721716_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26404,HAAAG1050804071,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,,2016/08/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/dbe3bfd4-cbbf-4f2e-9f03-47b9a6f13a6d_org.JPG,,,南投縣南投市嶺興路36之1號,049-2225440,
26904,HAAAG1060320523,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/14,2017/03/20,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/1c9de61c-c0e4-4499-8493-e0f5d200aaf1_org.JPG,,2017/12/14,南投縣南投市嶺興路36之1號,049-2225440,
26908,HAAAG1060616275,12,70,南投縣公立動物收容所,狗,M,MEDIUM,白色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/14,2017/06/16,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/ef39debb-3e42-4752-b767-793b28be8fe6_org.JPG,,2017/12/14,南投縣南投市嶺興路36之1號,049-2225440,
26821,HAAAG1061124083,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,南投縣埔里鎮北梅里北梅社區,,OPEN,,,2018-02-12,2999-12-31,2018/02/12,2017/11/24,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/b07b102a-ff98-4d8e-9501-d0598a73a5d3_org.JPG,,2018/02/12,南投縣南投市嶺興路36之1號,049-2225440,
26870,HAAAG1061012137,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/19,2017/10/12,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/f1ff3faf-ac35-432f-8951-7fb0a55ade05_org.JPG,,2017/12/19,南投縣南投市嶺興路36之1號,049-2225440,
26868,HAAAG1061027650,12,70,南投縣公立動物收容所,狗,M,MEDIUM,咖啡色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/24,2017/10/27,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d5cf320d-d7f3-4e6d-990e-ce432cc3524b_org.JPG,,2018/01/24,南投縣南投市嶺興路36之1號,049-2225440,
26857,HAAAG1060913191,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/13,2017/09/13,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/5004e6bd-f9d4-4d8d-b892-eac3fd545f83_org.JPG,,2017/12/13,南投縣南投市嶺興路36之1號,049-2225440,
26867,HAAAG1061006038,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑灰色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/24,2017/10/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/f08df177-1e00-4dcc-8166-e9a8bebd791e_org.JPG,,2018/01/24,南投縣南投市嶺興路36之1號,049-2225440,
26864,HAAAG1060928677,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/24,2017/09/28,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/900ac3aa-5104-4ef7-b5d9-153f7240ef72_org.JPG,,2018/01/24,南投縣南投市嶺興路36之1號,049-2225440,
26854,HAAAG1060920590,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,南投縣草屯鎮中正路,,OPEN,,,2018-02-12,2999-12-31,2018/02/12,2017/09/20,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/a158f9df-7c50-4ed7-903b-f1aaee8d3f2f_org.JPG,,2018/02/12,南投縣南投市嶺興路36之1號,049-2225440,
26853,HAAAG1060914280,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/13,2017/09/14,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/94983f09-b71b-433f-844c-1656de425206_org.JPG,,2017/12/13,南投縣南投市嶺興路36之1號,049-2225440,
26827,HAAAG1060904200,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/12,2017/09/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/6902a29e-eae9-44b3-8f50-93db9645b02b_org.JPG,,2017/12/12,南投縣南投市嶺興路36之1號,049-2225440,
26824,HAAAG1060908287,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/19,2017/09/08,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/0b147796-bf9f-42a8-ac3f-8375afc22751_org.JPG,,2017/12/19,南投縣南投市嶺興路36之1號,049-2225440,
26842,HAAAG1060907671,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/12,2017/09/07,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/025b3aa8-a211-4586-99ff-7200ddf11cf2_org.JPG,,2017/12/12,南投縣南投市嶺興路36之1號,049-2225440,
26847,HAAAG1060906264,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/13,2017/09/06,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/9d6e9064-148e-494b-b8eb-4b1a8a116c3f_org.JPG,,2017/12/13,南投縣南投市嶺興路36之1號,049-2225440,
26839,HAAAG1060811116,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2017/12/12,2017/08/11,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/50765036-a9a0-4890-a52d-7ff4ab68b21b_org.JPG,,2017/12/12,南投縣南投市嶺興路36之1號,049-2225440,
26826,HAAAG1060807094,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,,2999-12-31,2018/01/02,2017/08/07,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/6a807766-b9bf-4564-b595-4c1d48690411_org.JPG,,2018/01/02,南投縣南投市嶺興路36之1號,049-2225440,
